date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:35:35	89110/89110	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:25%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/california/kern-river/self-guided-rentals/kern-river-camping/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/california/kern-river/self-guided-rentals/kern-river-camping/index.html	(from https://proraftingtours.com/)
02:35:36	82522/82522	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:26%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/california/kern-river/guided-trips/catering/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/california/kern-river/guided-trips/catering/index.html	(from https://proraftingtours.com/)
02:35:38	104447/104447	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:27%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/services/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/services/index.html	(from https://proraftingtours.com/)
02:35:38	96338/96338	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:27%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/river-gear-rentals/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/river-gear-rentals/index.html	(from https://proraftingtours.com/)
02:35:38	104339/104339	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:27%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/guided-white-water-rafting-trips/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/guided-white-water-rafting-trips/index.html	(from https://proraftingtours.com/)
02:35:38	85092/85092	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:28%20GMT	https://proraftingtours.com/exploratory-private-whitewater-trips/	./data/current/proraftingtours.com/exploratory-private-whitewater-trips/index.html	(from https://proraftingtours.com/)
02:35:40	110978/110978	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:29%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/all-states/us-rivers/catering/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/all-states/us-rivers/catering/index.html	(from https://proraftingtours.com/)
02:35:41	90731/90731	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:30%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/training-consultation/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/training-consultation/index.html	(from https://proraftingtours.com/)
02:35:41	86931/86931	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:30%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/international/united-states/all-states/us-rivers/raft-kayak-camp-gear-repair/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/international/united-states/all-states/us-rivers/raft-kayak-camp-gear-repair/index.html	(from https://proraftingtours.com/)
02:35:41	101250/101250	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:30%20GMT	https://proraftingtours.com/outdoor-adventures/adventure-guides/	./data/current/proraftingtours.com/outdoor-adventures/adventure-guides/index.html	(from https://proraftingtours.com/)
02:35:42	100808/100808	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:31%20GMT	https://proraftingtours.com/outdoor-adventures/river-trips/blog/	./data/current/proraftingtours.com/outdoor-adventures/river-trips/blog/index.html	(from https://proraftingtours.com/)
02:35:43	90913/90913	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2018%20Nov%202019%2009:34:32%20GMT	https://proraftingtours.com/contact-us/	./data/current/proraftingtours.com/contact-us/index.html	(from https://proraftingtours.com/)
